Ligand,3FGU,3S41,4RCH,7T78,4ISF,4DCH,4DHY,5V4X,4NO7,3F9M,3VEY,3IDH,7T79,6E0I,3IMX,4ISE,3ID8,3VEV,3VF6,5V4W,1V4S,eA,XGB,Predicted probability
decoy4454.ZINC10353821,-6.53826714,-7.70835876,-8.23045444,-7.57017994,-7.94494724,-6.79778862,-7.65390635,-8.26211548,-8.9853363,-6.60659027,-6.6333127,-8.06086445,-6.22942162,-8.10686684,-9.03625679,-7.77129889,-5.98382807,-10.0487642,-9.44160175,-7.25737286,-6.63228989,-7.690467742857142,-7.52757053242815,0.00018544982594903558
decoy1333.ZINC01210635,-7.84395218,-8.9803524,-8.83520794,-8.75195026,-9.16942883,-8.30683708,-8.98655796,-8.90114498,-9.17528439,-8.68069267,-8.0400219,-8.80066109,-7.52101612,-8.72299767,-8.54692459,-9.22903633,-8.58133984,-10.6186981,-9.07909298,-8.57748318,-8.15538311,-8.738288742857142,-8.724842748150921,0.00018530453962739557
decoy2139.ZINC66289536,-8.03148079,-8.86903858,-9.29833603,-8.92428589,-9.56058979,-9.58280373,-8.90849018,-9.38984108,-7.00918484,-6.91369629,-8.0687685,-8.98577118,-7.64567471,-8.30565739,-9.31510925,-10.0300512,-7.01052809,-8.91353321,-8.43865108,-9.02147675,-7.82415915,-8.57367274809524,-8.578667114181455,0.00018470828945282847
decoy3555.ZINC06322398,-8.51246548,-8.58792019,-9.19883537,-9.39120674,-8.91121292,-9.70839882,-8.5864296,-9.11549377,-8.87028408,-8.5636158,-9.43016911,-8.81564903,-9.87616158,-8.2838316,-9.30528259,-8.70715046,-9.49529552,-10.3565674,-9.03259659,-8.82818985,-9.5927639,-9.103310495238096,-9.093498566440083,0.00018465088214725256
decoy88.ZINC23746048,-7.94119835,-8.10965729,-8.34953976,-9.32436657,-7.5003233,-9.45537376,-8.31537914,-8.49145794,-8.46636009,-8.26520252,-8.36894226,-8.56941986,-8.63593483,-8.22789192,-9.61672688,-8.07288742,-8.52548218,-9.75744057,-9.56511116,-8.21251488,-9.03134346,-8.609645435238097,-8.613604873716016,0.00018464805907569826
decoy2499.ZINC06084924,-6.77665854,-8.54993153,-8.95310593,-7.0655427,-9.72486401,-8.58185196,-8.51641273,-9.06306934,-7.40436363,-6.67596769,-7.63335466,-7.71329689,-6.81606674,-8.25544071,-9.05429173,-9.8922739,-7.13771677,-8.77257252,-8.86439991,-8.89280415,-7.05676317,-8.16194043857143,-8.128714816357604,0.0001846412051236257
decoy1468.ZINC64797434,-6.47097301,-7.6914382,-8.32280159,-6.45859337,-8.13042831,-8.04176807,-7.65804863,-8.9685955,-6.60615778,-6.99915743,-6.76434755,-7.38754511,-7.0081234,-7.3311882,-8.16648006,-7.62593794,-6.85024071,-8.59886074,-8.06515503,-6.94338274,-7.18144989,-7.489079679047618,-7.42006823919776,0.00018456444377079606
decoy1609.ZINC00802258,-8.53851509,-8.68785381,-10.0669451,-9.08621407,-8.34425735,-8.41178322,-8.63799667,-8.90813923,-8.99522114,-9.31883335,-9.52798939,-8.84166622,-9.31652069,-9.38522243,-9.86639023,-8.29212856,-9.28870773,-10.5762243,-9.03687477,-9.16010952,-9.80051327,-9.147052673333334,-9.110601872536517,0.00018445501336827874
decoy237.ZINC33267416,-7.79558897,-8.83935356,-9.94319057,-8.69378948,-9.01581192,-10.0169067,-8.75181198,-8.59049225,-8.37929821,-8.18642712,-8.72746372,-8.62385845,-8.3228569,-8.9120636,-9.81838608,-9.57675266,-8.72076035,-10.0459461,-8.80941391,-9.69340515,-9.5358429,-8.999972408571429,-8.999682199646376,0.0001842238852987066
decoy1713.ZINC39611013,-7.72939157,-7.963027,-8.69487762,-7.80206776,-7.9117465,-8.28555107,-7.87435627,-8.05347347,-8.13567924,-7.87338686,-7.22707272,-8.10018539,-8.63602352,-8.37055302,-8.75905418,-8.45903206,-8.28060436,-9.16953754,-8.20476151,-8.2864666,-8.57557487,-8.209163006190476,-8.196663618436578,0.00018416311650071293
decoy4262.ZINC44388635,-8.29756069,-9.12898636,-9.71518517,-8.75666618,-10.1374454,-9.21832085,-9.10596466,-10.1146088,-9.33338833,-9.43237782,-9.77358532,-9.03940201,-9.39207458,-9.22179985,-10.3181763,-10.2874775,-9.52879238,-11.0452709,-9.54330254,-9.78811646,-9.13539886,-9.538757188571427,-9.481306837850688,0.0001841134362621233
decoy2900.ZINC13495996,-7.49432659,-9.01305676,-9.036129,-8.73419476,-8.60162258,-8.45513439,-8.77262878,-8.4507246,-7.23525381,-6.90896034,-7.68212032,-8.65490437,-7.3144002,-8.55327892,-9.60089397,-9.12295341,-7.65789223,-9.77590179,-9.46002865,-8.06817722,-7.72190952,-8.395928200476188,-8.398682007075038,0.00018405375885777175
decoy809.ZINC65138375,-8.87672615,-9.1571331,-9.84466648,-9.6148262,-9.24100494,-9.53914452,-9.17099953,-9.10447884,-9.27256298,-9.13870239,-9.54276562,-9.58124828,-10.2990446,-9.38759136,-8.9227972,-9.37350941,-10.4122267,-10.9450073,-9.24283123,-9.75905418,-9.91382313,-9.540006863809523,-9.551148730966126,0.00018402919522486627
decoy411.ZINC08897285,-7.90212107,-9.08644009,-10.7196808,-8.65129852,-9.30460835,-10.2699471,-8.975173,-9.28015232,-9.12697029,-9.05969524,-8.31339359,-10.0772095,-9.06509972,-8.27050877,-10.7577419,-9.45753765,-8.59575272,-11.3509436,-9.49770355,-9.20107079,-9.60290146,-9.360283334761906,-9.332743507102794,0.00018378211825620383
decoy3109.ZINC64362947,-7.54571724,-7.67729568,-8.194561,-8.36798477,-8.03747177,-8.94404793,-7.69999266,-7.87026119,-8.58331013,-7.78376198,-7.79180336,-7.93058586,-9.04948044,-7.86854172,-8.9316082,-8.48836899,-8.26764393,-8.48001003,-8.08431053,-8.21107197,-8.32697678,-8.19689553142857,-8.1630446660623,0.00018346834986004978
decoy3925.ZINC01436933,-8.75480366,-9.10162544,-8.91040325,-9.42241383,-9.16462898,-9.18532562,-9.09953022,-9.10930443,-9.07743835,-8.58245468,-8.61903095,-9.20123577,-9.90170479,-8.37703323,-9.24937344,-9.47783661,-8.74332428,-10.0623674,-9.05541229,-9.02065182,-8.55724049,-9.07967331095238,-9.0577414597801,0.00018336255743633956
decoy4796.ZINC23327647,-8.13209534,-8.26119137,-9.35903168,-8.92783737,-9.04528332,-10.2809124,-8.0779686,-8.75577354,-8.65127087,-7.96722507,-8.75253391,-8.46713924,-9.11995792,-8.11284351,-9.08062553,-9.27593899,-8.58913994,-10.3358612,-8.70039463,-8.75148201,-8.86097431,-8.833594321428572,-8.816731584104398,0.0001832756825024262
decoy2137.ZINC65712970,-8.72726822,-9.41888809,-9.78944397,-9.92971325,-9.28466892,-9.96723175,-9.45731354,-9.35879993,-9.30514336,-9.9516077,-9.76897049,-9.12386894,-10.9299297,-9.70670509,-9.54828453,-9.57173729,-10.3045321,-11.4999609,-9.55871105,-9.41794682,-9.63596058,-9.726508867619046,-9.689827755775285,0.00018248696869704872
decoy3677.ZINC37052686,-7.55464602,-8.09735107,-8.06923485,-8.53711891,-8.27220154,-8.62650394,-8.01969337,-8.62793827,-8.44702435,-7.47855377,-6.99434805,-7.84741879,-8.13025188,-7.56974983,-8.13038826,-8.95178986,-7.47466707,-8.74221706,-8.13822937,-8.8996048,-6.99709749,-8.076477550000002,-8.09505111435672,0.00018239373457618058
decoy1684.ZINC09241179,-9.277215,-8.97470284,-10.1063042,-9.75922775,-9.23012733,-10.1513643,-9.02535248,-9.92188358,-9.59896469,-10.6596746,-9.73637295,-9.44711018,-9.715518,-9.9334898,-9.79895306,-10.3370256,-10.1287403,-11.1522655,-9.5160923,-9.93783379,-9.49933147,-9.805121415238094,-9.803398693510587,0.0001823751226766035
decoy709.ZINC67263472,-8.092803,-8.74664402,-8.51192665,-9.21973324,-8.90742588,-8.33685875,-8.80591965,-9.18704224,-9.04620266,-9.00347328,-7.96841621,-8.41215706,-8.57630825,-8.62081432,-8.49979687,-9.75957298,-8.3901577,-10.2727947,-8.94329929,-9.42626953,-9.14780903,-8.851210729047619,-8.855152067492627,0.00018233165610581636
decoy4441.ZINC64799398,-7.22559929,-8.36622429,-8.53764915,-7.42176056,-8.28944778,-8.79117584,-8.58554363,-8.71505356,-8.04720879,-7.31862307,-8.08616829,-8.79788876,-7.58291912,-8.38376617,-8.86910343,-8.21400261,-8.03628254,-9.08358479,-8.62248611,-8.79448318,-7.21380281,-8.237274941428574,-8.160239947807195,0.00018207765242550522
decoy4256.ZINC34785827,-6.4885273,-7.10164309,-8.3674469,-7.7653985,-7.42669296,-7.0229125,-6.99135542,-7.77247715,-7.67947483,-6.78192091,-6.95241117,-7.51049042,-6.6974678,-7.34927797,-7.23698282,-7.51172781,-6.86107731,-8.19071007,-7.08922291,-7.46540833,-6.49523211,-7.274183727619046,-7.245464440381868,0.0001819093304220587
decoy17.ZINC09335368,-8.86477566,-8.71537399,-9.70847797,-9.89508915,-10.1993036,-10.2990351,-8.69615746,-10.192749,-9.89343548,-9.00721836,-9.91590977,-9.63722038,-10.4770584,-9.40061474,-10.1817627,-9.74183464,-10.1997633,-11.4422274,-8.99126339,-9.96047211,-9.51851082,-9.75896444857143,-9.714573837616516,0.00018184326472692192
decoy4362.ZINC14542350,-7.93956041,-8.65144444,-9.84390545,-8.65492249,-8.87421703,-9.17925549,-8.64471245,-8.92993736,-8.40621567,-7.47486734,-7.41512823,-8.41053486,-8.58964443,-8.46444893,-9.5304451,-9.30285835,-8.23900604,-10.7573032,-9.35523415,-9.28633881,-7.71994877,-8.746187095238096,-8.719572707495114,0.00018158492457587272
decoy3394.ZINC40116889,-6.84325123,-7.60024309,-8.8102169,-8.03286171,-8.54028988,-9.59218693,-7.93188095,-8.2949152,-7.07899904,-7.90056562,-8.08799076,-8.46206284,-7.39121199,-8.50920868,-8.37420082,-9.62246513,-7.51085711,-8.28107548,-8.50028801,-8.10996056,-7.83757877,-8.157729080952379,-8.121556741004433,0.00018157107115257531
decoy1309.ZINC59870210,-8.7264719,-7.45166969,-9.5665226,-8.70982742,-8.72084808,-9.54332829,-8.69133759,-9.30261993,-9.21209812,-8.45010567,-8.64417171,-7.70752859,-9.71706009,-9.22055531,-9.42535591,-8.5353899,-8.28266239,-10.4352455,-8.98953056,-9.2223711,-7.96015167,-8.88165962,-8.816528179894997,0.00018156206351704895
decoy849.ZINC39469796,-6.70260477,-8.43335915,-8.04172039,-7.64334488,-8.35092354,-10.4578066,-8.1573782,-7.7653904,-7.61836624,-7.62132311,-7.87418127,-7.69041348,-7.41302109,-7.97571087,-9.46228695,-8.8886261,-8.12986469,-9.52704906,-8.65044308,-8.68740082,-7.7548461,-8.230764799523811,-8.181280814767407,0.0001814455899875611
decoy1199.ZINC35168286,-6.14703655,-7.96506977,-8.30544472,-6.71449947,-7.6348691,-6.90916777,-7.40931749,-7.92540741,-6.23266602,-6.91868877,-6.44116449,-6.77339029,-6.54259253,-7.56017494,-8.55411148,-7.59298325,-6.95235825,-8.69377041,-8.21537113,-8.02485275,-7.42239571,-7.377872966666667,-7.355829082875934,0.00018103567708749324
decoy3809.ZINC40339958,-7.46012306,-7.93754101,-10.6208582,-8.12826252,-9.31989574,-7.83052588,-8.42615795,-9.20759869,-6.77788925,-7.83860874,-7.59505033,-7.75571585,-7.33098412,-8.92358875,-9.40741348,-9.05928326,-7.89625597,-9.51624298,-8.35714054,-8.86308384,-8.70504951,-8.42653665095238,-8.422715601996568,0.00018101999012287706
decoy935.ZINC32525163,-7.69025183,-8.8453598,-9.07211113,-8.8087635,-9.01915359,-9.75754261,-8.7799511,-9.53870678,-8.00270271,-8.10421753,-7.87515306,-8.76975727,-8.15107918,-8.42405128,-9.46701717,-9.7696743,-7.76340199,-9.47051239,-9.16528034,-9.69202995,-7.80329132,-8.76047661095238,-8.74871387178471,0.00018084469775203615
decoy1028.ZINC10251565,-7.93154621,-9.46345329,-9.23501587,-9.37510872,-9.40517807,-10.5811424,-9.31853485,-9.7631588,-9.19382572,-7.8714776,-9.31840611,-9.75790882,-9.38759041,-9.30980587,-10.3094063,-10.0047865,-10.5329266,-11.3118162,-9.4703455,-10.0189056,-10.2192287,-9.608550863809526,-9.575114632071537,0.00018076591368298978
decoy2705.ZINC64580389,-8.96750832,-9.32907963,-9.13038445,-9.16644287,-9.54303265,-9.26513481,-9.36376762,-9.5434494,-9.62271786,-8.8245306,-8.87085724,-9.35668087,-8.81014442,-9.19165993,-10.8900385,-9.6984272,-9.93595028,-10.449831,-9.26158714,-9.16510296,-9.21778107,-9.409719467619048,-9.422276972207674,0.00018022705626208335
decoy403.ZINC20356589,-8.85363579,-9.04958057,-9.31645107,-9.17045784,-9.22429562,-9.44130516,-9.34055138,-8.90489674,-8.85892963,-8.91934872,-9.45611286,-10.0831728,-10.3065796,-8.52247429,-9.9903326,-8.3907156,-8.78479862,-10.3722534,-9.52663994,-9.65526772,-9.42226982,-9.313812846190476,-9.291264947129068,0.00018019715207628906
decoy3412.ZINC06635197,-7.27716255,-8.01817989,-8.15431976,-7.99599171,-8.40424728,-7.95542812,-8.10201168,-8.09178734,-7.96576834,-6.89982033,-7.44603014,-8.38036823,-6.88641787,-7.38929796,-9.16280174,-8.07666492,-7.12643576,-8.4957819,-8.07949829,-8.36092663,-7.5742507,-7.897294816190476,-7.91366522191697,0.00017976366507355124
decoy4150.ZINC18180279,-7.49888945,-8.67877769,-9.20050526,-8.80447578,-7.56565905,-8.20006275,-8.74228954,-7.38620853,-6.65043831,-6.91033936,-7.23131227,-7.94551563,-8.91655254,-7.26031208,-8.82423592,-7.16315842,-7.05986452,-9.06945038,-8.58782768,-7.58971214,-6.8199544,-7.9097877,-7.863881720628292,0.00017964064318221062
decoy2714.ZINC10186697,-7.91020679,-8.80155373,-9.59947968,-9.19337463,-9.89188004,-9.35074997,-8.76801586,-9.23700142,-8.40158272,-8.73557472,-8.44304752,-7.40215588,-8.89918613,-8.535882,-10.3835735,-10.0059299,-8.66183376,-10.2520256,-9.00322151,-9.0469656,-8.67700768,-9.009535649523812,-8.960218437141966,0.0001796385768102482
decoy2005.ZINC13520900,-8.41744137,-8.14299297,-8.50948334,-7.83544254,-7.50899649,-8.19696522,-8.09683228,-8.13018799,-7.82672977,-6.56116295,-7.57420731,-8.85634518,-7.83654594,-7.80972338,-7.87792873,-7.81614304,-7.24941397,-10.405961,-8.25389862,-8.00998497,-8.0673933,-8.046846683809523,-8.009714998161732,0.00017949235916603357
decoy3802.ZINC35593285,-7.81490278,-8.05858612,-7.31771612,-6.91787863,-8.21030045,-6.8394165,-8.0239706,-8.08403969,-6.61435699,-6.31587458,-6.97600269,-8.58347607,-6.50249624,-7.48784304,-8.03691769,-8.29898739,-6.82411766,-8.29207516,-7.91248465,-8.29026604,-6.30480289,-7.5098339038095245,-7.517849178558306,0.00017943880811799318
decoy4006.ZINC45896030,-6.72943211,-7.69271421,-7.7561202,-5.80753279,-7.70541859,-7.01054239,-7.65800333,-7.63532162,-5.53233862,-5.83453703,-6.16654396,-8.77566528,-5.70968866,-7.18105793,-7.44797277,-7.68448877,-5.67155695,-8.46946716,-6.67254162,-6.99110651,-6.57393122,-6.985999129523809,-6.921891749419134,0.00017943880811799318
decoy4202.ZINC05044921,-6.94988775,-7.4268322,-7.89035988,-6.42666912,-7.30704689,-6.76244688,-7.48834372,-7.79353666,-5.82254267,-6.28569078,-6.913311,-8.81674099,-5.78487635,-6.99826574,-7.06831026,-7.31160164,-6.37197781,-8.00327873,-6.21428442,-6.63103533,-6.26974535,-6.977942103333335,-6.981451439543301,0.00017943880811799318
decoy2568.ZINC51645653,-7.96337843,-8.1056881,-9.15873718,-8.17280293,-7.73585796,-8.41128349,-8.12946892,-7.78181601,-8.36256409,-6.65264273,-7.39654922,-8.87302876,-7.78121948,-8.52063847,-7.2031703,-7.87454271,-7.12121677,-9.42891788,-7.62401867,-7.66845608,-7.7224946,-7.9851663228571415,-7.971743663535512,0.00017919516540132463
decoy2807.ZINC65408614,-8.53862286,-8.16615868,-9.49473667,-9.01943588,-8.96147251,-9.38334274,-8.47249126,-8.78503799,-9.02793789,-9.12167358,-9.2936821,-8.85030937,-9.78350258,-8.71878433,-9.24075222,-9.23512459,-9.81300831,-10.0964088,-8.8528204,-9.17729473,-9.6809721,-9.129217599523809,-9.135442884418863,0.000178687900188379
decoy3140.ZINC40092847,-6.955935,-7.34946442,-8.00507259,-7.72760248,-7.54043627,-8.39529705,-7.36928892,-7.55809593,-7.52486134,-7.05862808,-7.25348759,-7.4744463,-7.23791742,-7.49280405,-8.08978748,-7.47697878,-6.99732065,-8.22691059,-7.81546164,-7.53044605,-6.79391575,-7.517817065714285,-7.477757553011433,0.00017863594985101372
decoy3214.ZINC13204545,-6.88161612,-8.02597809,-8.63895512,-8.97512531,-8.25496483,-9.12356853,-8.13679504,-9.61258221,-8.5074501,-7.52895451,-7.53764391,-7.78838491,-8.27896118,-8.29571438,-8.81155205,-9.43610001,-7.5645237,-9.55690002,-8.21003342,-9.35846424,-8.09172726,-8.410285473333333,-8.405563776879939,0.00017839645443018526
decoy2098.ZINC11667636,-6.07459116,-6.95520496,-7.40016747,-6.18777943,-7.29472113,-7.11296749,-7.01038265,-8.03585339,-5.72824383,-6.22984552,-7.52720022,-7.01448488,-6.99469995,-6.64969492,-7.3241539,-7.62528944,-5.59725809,-7.62340832,-6.55328512,-7.93644619,-6.1295495,-6.905010836190475,-6.856042674001712,0.00017835017933975905
decoy3939.ZINC38925769,-7.11698198,-7.3493104,-7.43178034,-5.95201015,-7.15437412,-5.5246892,-5.90805864,-7.09419584,-6.10247517,-6.28996086,-7.3482728,-7.88162184,-5.82375479,-7.15829945,-6.9956398,-7.85603237,-6.4046917,-7.03697348,-6.72027349,-7.15226698,-5.90077591,-6.771544729047618,-6.753076018656011,0.00017835017933975905
decoy239.ZINC34970975,-7.50695753,-9.01368332,-9.3296423,-8.52473927,-9.52884769,-10.1160698,-9.14198399,-9.27057648,-7.70465803,-7.00510454,-7.44759083,-8.22718143,-7.55411577,-8.73646259,-9.15267849,-8.1275053,-8.05039501,-9.39182281,-8.93562031,-8.67850971,-8.05018044,-8.547348839999998,-8.492838826168756,0.00017802261572796851
decoy3942.ZINC42650257,-7.43950796,-8.51081562,-8.64303207,-8.60677242,-9.46523285,-9.0465126,-8.52223015,-8.91728592,-8.10902596,-6.30939722,-7.09220552,-8.06899261,-8.83581257,-7.95097923,-9.68800163,-10.3175564,-7.68234873,-9.2953825,-8.96803093,-9.05368328,-6.52555609,-8.430874393333331,-8.389582229758059,0.00017783853400032967
decoy3588.ZINC09292332,-7.68276548,-7.68648481,-11.348279,-7.88124657,-9.15881252,-9.29174805,-10.6840382,-7.83045387,-7.49941683,-8.2255106,-7.90248537,-9.0697298,-7.554708,-8.67034817,-9.66833878,-9.46718597,-7.38610935,-9.7508831,-7.3563385,-8.97179985,-7.93730259,-8.620189781428573,-8.58249090156365,0.00017773614672478288
decoy2997.ZINC49487887,-7.52984762,-7.81069756,-8.27711105,-8.67403316,-8.06308079,-8.48705959,-7.83508444,-7.99051905,-9.01265526,-7.29239035,-7.49650097,-7.83808231,-7.34962273,-7.7551446,-8.92755413,-7.98251772,-7.56817245,-8.63321781,-8.5058012,-8.02276897,-7.03294659,-8.004038492857143,-7.991794923762183,0.0001776859862729907
decoy4228.ZINC64741483,-6.93813181,-8.09449768,-7.78999329,-6.07648993,-8.24593067,-7.80674934,-7.41282272,-7.40339708,-8.1268034,-6.47581148,-6.81854534,-7.53584909,-6.0262289,-6.71689653,-8.73517227,-8.07529736,-6.30602789,-8.20216084,-8.29618645,-7.61920071,-6.95379734,-7.412190005714287,-7.39685196886031,0.00017760705668479204
decoy4086.ZINC12113442,-8.28783894,-7.92490101,-8.12547779,-6.54682207,-8.46105766,-8.36676216,-7.84616375,-8.31224346,-8.12628078,-6.8963933,-7.80163813,-9.15225983,-8.34477997,-7.8702302,-8.58550835,-8.81768894,-7.51326752,-9.64283466,-7.71602154,-8.42364693,-7.0321269,-8.085425899523809,-8.049641780102974,0.00017759807815309614
decoy4233.ZINC66121739,-7.75089359,-8.41555786,-8.41294479,-7.72055054,-7.7908473,-8.01566505,-8.51704788,-7.57572079,-7.16173029,-7.23632908,-7.05444717,-8.89957714,-7.45968056,-7.8538785,-8.21985912,-8.31781387,-7.67623806,-8.77989578,-8.07512474,-8.24206543,-7.829041,-7.952614692380951,-7.963583067623245,0.00017749042308423668
decoy4660.ZINC13689712,-9.01333046,-8.9976244,-9.75102329,-9.75692749,-9.47566986,-9.29224014,-9.0254879,-9.22968769,-9.0970726,-8.87636852,-9.01986027,-9.40542698,-9.70584965,-9.82849026,-9.29963398,-8.53437901,-9.5422287,-10.9841852,-9.09797764,-9.10857391,-9.59014702,-9.363437379523813,-9.346796698962315,0.00017737841699272394
decoy318.ZINC01080183,-6.33142519,-7.10560751,-7.58212662,-6.46075439,-7.14897442,-7.76558018,-6.96546984,-7.04387999,-8.45877171,-5.6616931,-7.39308834,-7.25045013,-6.48503447,-7.01864672,-8.21723366,-7.57651043,-7.45479679,-8.96739101,-7.3969183,-7.09215498,-6.05632782,-7.211087409523811,-7.092324616279148,0.0001772656396497041
decoy132.ZINC39929640,-8.04947376,-7.95017624,-9.1055727,-7.05508471,-7.28699732,-7.59399986,-7.93300772,-7.67797518,-6.86570787,-6.93675375,-7.516747,-8.60232639,-7.03163338,-6.70519543,-7.72249079,-7.69597006,-6.66267633,-8.1508379,-8.57973671,-7.79403877,-7.17829752,-7.623557113809522,-7.623064638568179,0.00017705668869893998
decoy319.ZINC12561779,-7.99590206,-8.61436939,-9.04405117,-7.63461351,-7.41760492,-8.99831104,-8.57209301,-8.08566475,-7.58997345,-7.96852255,-8.18394089,-7.8915205,-7.82913208,-8.03594112,-8.1920948,-7.36329603,-8.04952431,-8.15948391,-7.60932779,-8.18406868,-7.61761141,-8.04938320809524,-7.964359794242496,0.0001770192029653117
decoy750.ZINC45773501,-7.96940899,-9.12158966,-9.69948769,-9.26959991,-10.0855722,-10.4971313,-9.03335667,-10.1411266,-9.28714085,-8.54424763,-8.21055889,-9.91612339,-9.02242279,-8.97050667,-10.2733831,-9.91265392,-8.73571587,-10.1525574,-9.29350662,-9.20750809,-8.9192915,-9.345851892380953,-9.251532448090126,0.00017687173385638744
decoy3792.ZINC20494825,-7.09748411,-8.69460011,-7.90919828,-8.51170731,-7.92172623,-8.1425705,-8.67051506,-8.31243801,-7.86650562,-6.76491928,-7.486516,-7.80618906,-7.92114162,-7.73078203,-8.46532154,-8.7164011,-7.32925987,-8.68364048,-7.91553545,-8.04839325,-6.92640638,-7.948631013809523,-7.948967387041404,0.00017676754214335233
decoy379.ZINC14242292,-6.54400349,-6.71913624,-7.52577114,-6.93100262,-6.66220713,-7.00740147,-6.90638638,-6.8692708,-6.8644433,-6.79220772,-6.58451891,-6.72411871,-6.78376389,-6.50396729,-7.03868961,-8.11489487,-6.71866179,-9.17282486,-6.72629976,-7.32190847,-6.53976154,-7.002439999523811,-6.959008735741189,0.00017669441876932979
decoy4748.ZINC09242699,-6.56370258,-7.86802435,-9.29263496,-8.28890419,-9.78757381,-8.24667263,-7.96656513,-8.71158791,-7.05221367,-7.41167402,-7.55039406,-8.56959915,-7.52955294,-8.8285675,-8.19213676,-9.77327156,-7.71823168,-9.11499119,-7.17637348,-8.25978756,-7.08066654,-8.142053603333336,-8.104409550729978,0.00017651019152253866
decoy4638.ZINC46141467,-8.96443081,-8.31437492,-9.37631989,-8.91970253,-9.10912228,-9.95867252,-8.37333775,-9.49225616,-9.03032684,-8.95513439,-8.33018208,-8.58392715,-9.63499737,-8.87423706,-9.51492023,-9.95536423,-9.08259201,-10.1546564,-8.94491863,-9.03850651,-9.1809845,-9.132807821904759,-9.095561298189557,0.00017622414452489465
